Ambito,Area,Elemento,Producto,Año,Unidad,Valor
Totales de las emisiones,Polinesia Francesa,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,0.0096
Totales de las emisiones,Polinesia Francesa,Emisiones (CH4),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Polinesia Francesa,Emisiones (N2O),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Polinesia Francesa,Emisiones (CO2),Fabricación de pesticidas,2020,mil toneladas,1.0
Totales de las emisiones,Polinesia Francesa,Emisiones (CH4),Consumo de alimentos en los hogares,2020,mil toneladas,0.0003
Totales de las emisiones,Polinesia Francesa,Emisiones (N2O),Consumo de alimentos en los hogares,2020,mil toneladas,0.0
Totales de las emisiones,Polinesia Francesa,Emisiones (CO2),Consumo de alimentos en los hogares,2020,mil toneladas,4.3053
Totales de las emisiones,Polinesia Francesa,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.0072
Totales de las emisiones,Polinesia Francesa,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.0032
Totales de las emisiones,Polinesia Francesa,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,51.0156
Totales de las emisiones,Polonia,Emisiones (N2O),Residuos agrícolas,2020,mil toneladas,5.8711
Totales de las emisiones,Polonia,Emisiones (CH4),Quemado de residuos agrícolas,2020,mil toneladas,5.1175
Totales de las emisiones,Polonia,Emisiones (N2O),Quemado de residuos agrícolas,2020,mil toneladas,0.1327
Totales de las emisiones,Polonia,Emisiones (CH4),Fermentación entérica,2020,mil toneladas,474.3835
Totales de las emisiones,Polonia,Emisiones (CH4),Gestión del estiércol,2020,mil toneladas,106.6388
Totales de las emisiones,Polonia,Emisiones (N2O),Gestión del estiércol,2020,mil toneladas,5.8044
Totales de las emisiones,Polonia,Emisiones (N2O),Estiércol depositado en las pasturas,2020,mil toneladas,2.8785
Totales de las emisiones,Polonia,Emisiones (N2O),Estiércol aplicado a los suelos,2020,mil toneladas,9.3797
Totales de las emisiones,Polonia,Emisiones (N2O),Fertilizantes sintéticos,2020,mil toneladas,18.9891
Totales de las emisiones,Polonia,Emisiones (CO2),Suelos orgánicos drenados (CO2),2020,mil toneladas,28327.1329
Totales de las emisiones,Polonia,Emisiones (N2O),Suelos orgánicos drenados (N2O),2020,mil toneladas,20.0307
Totales de las emisiones,Polonia,Emisiones (CH4),On-farm energy use,2020,mil toneladas,19.7871
Totales de las emisiones,Polonia,Emisiones (N2O),On-farm energy use,2020,mil toneladas,2.8843
Totales de las emisiones,Polonia,Emisiones (CO2),On-farm energy use,2020,mil toneladas,13654.0805
Totales de las emisiones,Polonia,Emisiones (CO2),Tierras forestales,2020,mil toneladas,-45790.8
Totales de las emisiones,Polonia,Emisiones (CO2),Conversión neta de bosques,2020,mil toneladas,0.0
Totales de las emisiones,Polonia,Emisiones (CH4),Incendios de sabana,2020,mil toneladas,0.0303
Totales de las emisiones,Polonia,Emisiones (N2O),Incendios de sabana,2020,mil toneladas,0.0028
Totales de las emisiones,Polonia,Emisiones (CH4),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Polonia,Emisiones (CO2),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Polonia,Emisiones (CH4),Incendios forestales,2020,mil toneladas,0.0775
Totales de las emisiones,Polonia,Emisiones (N2O),Incendios forestales,2020,mil toneladas,0.0071
Totales de las emisiones,Polonia,Emisiones (CH4),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Polonia,Emisiones (N2O),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Polonia,Emisiones (CH4),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,300.7598
Totales de las emisiones,Polonia,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,2.2297
Totales de las emisiones,Polonia,Emisiones (CO2),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,189.2407
Totales de las emisiones,Polonia,Emisiones (N2O),Fabricación de fertilizantes,2020,mil toneladas,13.4485
Totales de las emisiones,Polonia,Emisiones (CO2),Fabricación de fertilizantes,2020,mil toneladas,11466.6245
Totales de las emisiones,Polonia,Emisiones (CH4),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Polonia,Emisiones (N2O),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Polonia,Emisiones (CO2),Fabricación de pesticidas,2020,mil toneladas,797.0
Totales de las emisiones,Polonia,Emisiones (CH4),On-farm Heat Use,2020,mil toneladas,0.0
Totales de las emisiones,Polonia,Emisiones (N2O),On-farm Heat Use,2020,mil toneladas,0.0
Totales de las emisiones,Polonia,Emisiones (CO2),On-farm Heat Use,2020,mil toneladas,74.0
Totales de las emisiones,Polonia,Emisiones (CH4),Uso de electricidad en agrícola,2020,mil toneladas,0.0198
Totales de las emisiones,Polonia,Emisiones (N2O),Uso de electricidad en agrícola,2020,mil toneladas,0.0209
Totales de las emisiones,Polonia,Emisiones (CO2),Uso de electricidad en agrícola,2020,mil toneladas,1227.5207
Totales de las emisiones,Polonia,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,4.951
Totales de las emisiones,Polonia,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.1179
Totales de las emisiones,Polonia,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,10251.8536
Totales de las emisiones,Polonia,Emisiones (CH4),Envasado alimentario,2020,mil toneladas,0.3428
Totales de las emisiones,Polonia,Emisiones (N2O),Envasado alimentario,2020,mil toneladas,0.0295
Totales de las emisiones,Polonia,Emisiones (CO2),Envasado alimentario,2020,mil toneladas,2516.785
Totales de las emisiones,Polonia,Emisiones (CH4),Venta de alimentos,2020,mil toneladas,0.1043
Totales de las emisiones,Polonia,Emisiones (N2O),Venta de alimentos,2020,mil toneladas,0.0728
Totales de las emisiones,Polonia,Emisiones (CO2),Venta de alimentos,2020,mil toneladas,4677.8713
Totales de las emisiones,Polonia,Emisiones (CH4),Consumo de alimentos en los hogares,2020,mil toneladas,4.7823
Totales de las emisiones,Polonia,Emisiones (N2O),Consumo de alimentos en los hogares,2020,mil toneladas,0.0644
Totales de las emisiones,Polonia,Emisiones (CO2),Consumo de alimentos en los hogares,2020,mil toneladas,7858.3514
Totales de las emisiones,Polonia,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.9126
Totales de las emisiones,Polonia,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.3078
Totales de las emisiones,Polonia,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,4779.4081
Totales de las emisiones,Polonia,Emisiones (CH4),Energía,2020,mil toneladas,1390.0
Totales de las emisiones,Polonia,Emisiones (N2O),Energía,2020,mil toneladas,12.6
Totales de las emisiones,Polonia,Emisiones (CO2),Energía,2020,mil toneladas,275000.0
Totales de las emisiones,Polonia,Emisiones (CH4),IPPU,2020,mil toneladas,0.585
Totales de las emisiones,Polonia,Emisiones (N2O),IPPU,2020,mil toneladas,13.0
Totales de las emisiones,Polonia,Emisiones (CO2),IPPU,2020,mil toneladas,16300.0
Totales de las emisiones,Polonia,Emisiones (CH4),Desechos,2020,mil toneladas,264.0
Totales de las emisiones,Polonia,Emisiones (N2O),Desechos,2020,mil toneladas,2.75
Totales de las emisiones,Polonia,Emisiones (CO2),Desechos,2020,mil toneladas,403.0
Totales de las emisiones,Polonia,Emisiones (N2O),Otro,2020,mil toneladas,3.37
Totales de las emisiones,Portugal,Emisiones (N2O),Residuos agrícolas,2020,mil toneladas,0.2018
Totales de las emisiones,Portugal,Emisiones (CH4),Cultivo del arroz,2020,mil toneladas,13.0738
Totales de las emisiones,Portugal,Emisiones (CH4),Quemado de residuos agrícolas,2020,mil toneladas,0.2681
Totales de las emisiones,Portugal,Emisiones (N2O),Quemado de residuos agrícolas,2020,mil toneladas,0.007
Totales de las emisiones,Portugal,Emisiones (CH4),Fermentación entérica,2020,mil toneladas,133.3421
Totales de las emisiones,Portugal,Emisiones (CH4),Gestión del estiércol,2020,mil toneladas,46.9059
Totales de las emisiones,Portugal,Emisiones (N2O),Gestión del estiércol,2020,mil toneladas,1.2121
Totales de las emisiones,Portugal,Emisiones (N2O),Estiércol depositado en las pasturas,2020,mil toneladas,1.8822
Totales de las emisiones,Portugal,Emisiones (N2O),Estiércol aplicado a los suelos,2020,mil toneladas,2.019
Totales de las emisiones,Portugal,Emisiones (N2O),Fertilizantes sintéticos,2020,mil toneladas,2.1931
Totales de las emisiones,Portugal,Emisiones (CO2),Suelos orgánicos drenados (CO2),2020,mil toneladas,247.2523
Totales de las emisiones,Portugal,Emisiones (N2O),Suelos orgánicos drenados (N2O),2020,mil toneladas,0.1577
Totales de las emisiones,Portugal,Emisiones (CH4),On-farm energy use,2020,mil toneladas,0.0092
Totales de las emisiones,Portugal,Emisiones (N2O),On-farm energy use,2020,mil toneladas,0.0391
Totales de las emisiones,Portugal,Emisiones (CO2),On-farm energy use,2020,mil toneladas,128.3159
Totales de las emisiones,Portugal,Emisiones (CO2),Tierras forestales,2020,mil toneladas,0.0
Totales de las emisiones,Portugal,Emisiones (CO2),Conversión neta de bosques,2020,mil toneladas,0.0
Totales de las emisiones,Portugal,Emisiones (CH4),Incendios de sabana,2020,mil toneladas,0.2932
Totales de las emisiones,Portugal,Emisiones (N2O),Incendios de sabana,2020,mil toneladas,0.0268
Totales de las emisiones,Portugal,Emisiones (CH4),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Portugal,Emisiones (CO2),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Portugal,Emisiones (CH4),Incendios forestales,2020,mil toneladas,2.3291
Totales de las emisiones,Portugal,Emisiones (N2O),Incendios forestales,2020,mil toneladas,0.2127
Totales de las emisiones,Portugal,Emisiones (CH4),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Portugal,Emisiones (N2O),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Portugal,Emisiones (CH4),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,86.8292
Totales de las emisiones,Portugal,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,0.6755
Totales de las emisiones,Portugal,Emisiones (CO2),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,106.8078
Totales de las emisiones,Portugal,Emisiones (N2O),Fabricación de fertilizantes,2020,mil toneladas,0.2425
Totales de las emisiones,Portugal,Emisiones (CO2),Fabricación de fertilizantes,2020,mil toneladas,373.7522
Totales de las emisiones,Portugal,Emisiones (CH4),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Portugal,Emisiones (N2O),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Portugal,Emisiones (CO2),Fabricación de pesticidas,2020,mil toneladas,163.0
Totales de las emisiones,Portugal,Emisiones (CH4),On-farm Heat Use,2020,mil toneladas,0.0
Totales de las emisiones,Portugal,Emisiones (N2O),On-farm Heat Use,2020,mil toneladas,0.0
Totales de las emisiones,Portugal,Emisiones (CO2),On-farm Heat Use,2020,mil toneladas,0.0
Totales de las emisiones,Portugal,Emisiones (CH4),Uso de electricidad en agrícola,2020,mil toneladas,0.0091
Totales de las emisiones,Portugal,Emisiones (N2O),Uso de electricidad en agrícola,2020,mil toneladas,0.0026
Totales de las emisiones,Portugal,Emisiones (CO2),Uso de electricidad en agrícola,2020,mil toneladas,149.6008
Totales de las emisiones,Portugal,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.0458
Totales de las emisiones,Portugal,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.0112
Totales de las emisiones,Portugal,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,1140.7958
Totales de las emisiones,Portugal,Emisiones (CH4),Envasado alimentario,2020,mil toneladas,0.016
Totales de las emisiones,Portugal,Emisiones (N2O),Envasado alimentario,2020,mil toneladas,0.0032
Totales de las emisiones,Portugal,Emisiones (CO2),Envasado alimentario,2020,mil toneladas,416.9055
Totales de las emisiones,Portugal,Emisiones (CH4),Venta de alimentos,2020,mil toneladas,0.0324
Totales de las emisiones,Portugal,Emisiones (N2O),Venta de alimentos,2020,mil toneladas,0.0074
Totales de las emisiones,Portugal,Emisiones (CO2),Venta de alimentos,2020,mil toneladas,495.1778
Totales de las emisiones,Portugal,Emisiones (CH4),Consumo de alimentos en los hogares,2020,mil toneladas,0.1543
Totales de las emisiones,Portugal,Emisiones (N2O),Consumo de alimentos en los hogares,2020,mil toneladas,0.0302
Totales de las emisiones,Portugal,Emisiones (CO2),Consumo de alimentos en los hogares,2020,mil toneladas,2301.5852
Totales de las emisiones,Portugal,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.129
Totales de las emisiones,Portugal,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.0711
Totales de las emisiones,Portugal,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,1105.7157
Totales de las emisiones,Portugal,Emisiones (CH4),Energía,2020,mil toneladas,42.3
Totales de las emisiones,Portugal,Emisiones (N2O),Energía,2020,mil toneladas,1.48
Totales de las emisiones,Portugal,Emisiones (CO2),Energía,2020,mil toneladas,35100.0
Totales de las emisiones,Portugal,Emisiones (CH4),IPPU,2020,mil toneladas,0.117
Totales de las emisiones,Portugal,Emisiones (N2O),IPPU,2020,mil toneladas,1.16
Totales de las emisiones,Portugal,Emisiones (CO2),IPPU,2020,mil toneladas,4460.0
Totales de las emisiones,Portugal,Emisiones (CH4),Desechos,2020,mil toneladas,156.0
Totales de las emisiones,Portugal,Emisiones (N2O),Desechos,2020,mil toneladas,0.796
Totales de las emisiones,Portugal,Emisiones (CO2),Desechos,2020,mil toneladas,20.7
Totales de las emisiones,Portugal,Emisiones (N2O),Otro,2020,mil toneladas,0.608
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Residuos agrícolas,2020,mil toneladas,0.0
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Cultivo del arroz,2020,mil toneladas,0.012
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Quemado de residuos agrícolas,2020,mil toneladas,0.0001
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Quemado de residuos agrícolas,2020,mil toneladas,0.0
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Fermentación entérica,2020,mil toneladas,22.1282
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Gestión del estiércol,2020,mil toneladas,0.7642
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Gestión del estiércol,2020,mil toneladas,0.0466
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Estiércol depositado en las pasturas,2020,mil toneladas,0.6068
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Estiércol aplicado a los suelos,2020,mil toneladas,0.1594
Totales de las emisiones,Puerto Rico,Emisiones (CO2),Suelos orgánicos drenados (CO2),2020,mil toneladas,61.2394
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Suelos orgánicos drenados (N2O),2020,mil toneladas,0.0098
Totales de las emisiones,Puerto Rico,Emisiones (CO2),Tierras forestales,2020,mil toneladas,-2691.2029
Totales de las emisiones,Puerto Rico,Emisiones (CO2),Conversión neta de bosques,2020,mil toneladas,0.0
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Incendios de sabana,2020,mil toneladas,0.0
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Incendios de sabana,2020,mil toneladas,0.0
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Puerto Rico,Emisiones (CO2),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Incendios forestales,2020,mil toneladas,0.0
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Incendios forestales,2020,mil toneladas,0.0
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,35.6453
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,0.0007
Totales de las emisiones,Puerto Rico,Emisiones (CO2),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,49.3759
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Uso de electricidad en agrícola,2020,mil toneladas,0.0006
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Uso de electricidad en agrícola,2020,mil toneladas,0.0001
Totales de las emisiones,Puerto Rico,Emisiones (CO2),Uso de electricidad en agrícola,2020,mil toneladas,16.0452
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Venta de alimentos,2020,mil toneladas,0.0325
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Venta de alimentos,2020,mil toneladas,0.0077
Totales de las emisiones,Puerto Rico,Emisiones (CO2),Venta de alimentos,2020,mil toneladas,898.1136
Totales de las emisiones,Puerto Rico,Emisiones (CH4),Consumo de alimentos en los hogares,2020,mil toneladas,0.0314
Totales de las emisiones,Puerto Rico,Emisiones (N2O),Consumo de alimentos en los hogares,2020,mil toneladas,0.0074
Totales de las emisiones,Puerto Rico,Emisiones (CO2),Consumo de alimentos en los hogares,2020,mil toneladas,868.3471
Totales de las emisiones,Qatar,Emisiones (N2O),Residuos agrícolas,2020,mil toneladas,0.0003
Totales de las emisiones,Qatar,Emisiones (CH4),Quemado de residuos agrícolas,2020,mil toneladas,0.0002
Totales de las emisiones,Qatar,Emisiones (N2O),Quemado de residuos agrícolas,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (CH4),Fermentación entérica,2020,mil toneladas,14.8549
Totales de las emisiones,Qatar,Emisiones (CH4),Gestión del estiércol,2020,mil toneladas,0.7313
Totales de las emisiones,Qatar,Emisiones (N2O),Gestión del estiércol,2020,mil toneladas,0.0025
Totales de las emisiones,Qatar,Emisiones (N2O),Estiércol depositado en las pasturas,2020,mil toneladas,0.6337
Totales de las emisiones,Qatar,Emisiones (N2O),Estiércol aplicado a los suelos,2020,mil toneladas,0.006
Totales de las emisiones,Qatar,Emisiones (N2O),Fertilizantes sintéticos,2020,mil toneladas,0.0312
Totales de las emisiones,Qatar,Emisiones (CO2),Suelos orgánicos drenados (CO2),2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (N2O),Suelos orgánicos drenados (N2O),2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (CH4),On-farm energy use,2020,mil toneladas,0.2031
Totales de las emisiones,Qatar,Emisiones (N2O),On-farm energy use,2020,mil toneladas,0.2643
Totales de las emisiones,Qatar,Emisiones (CO2),On-farm energy use,2020,mil toneladas,959.0336
Totales de las emisiones,Qatar,Emisiones (CO2),Tierras forestales,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (CO2),Conversión neta de bosques,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (CH4),Incendios de sabana,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (N2O),Incendios de sabana,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (CH4),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (CO2),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (CH4),Incendios forestales,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (N2O),Incendios forestales,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (CH4),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (N2O),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (CH4),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,21.5526
Totales de las emisiones,Qatar,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,0.004
Totales de las emisiones,Qatar,Emisiones (CO2),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,8.9074
Totales de las emisiones,Qatar,Emisiones (CO2),Fabricación de fertilizantes,2020,mil toneladas,3910.8876
Totales de las emisiones,Qatar,Emisiones (CH4),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (N2O),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Qatar,Emisiones (CO2),Fabricación de pesticidas,2020,mil toneladas,2.0
Totales de las emisiones,Qatar,Emisiones (CH4),Uso de electricidad en agrícola,2020,mil toneladas,0.0112
Totales de las emisiones,Qatar,Emisiones (N2O),Uso de electricidad en agrícola,2020,mil toneladas,0.0018
Totales de las emisiones,Qatar,Emisiones (CO2),Uso de electricidad en agrícola,2020,mil toneladas,753.4607
Totales de las emisiones,Qatar,Emisiones (CH4),Envasado alimentario,2020,mil toneladas,0.0145
Totales de las emisiones,Qatar,Emisiones (N2O),Envasado alimentario,2020,mil toneladas,0.0014
Totales de las emisiones,Qatar,Emisiones (CO2),Envasado alimentario,2020,mil toneladas,812.2258
Totales de las emisiones,Qatar,Emisiones (CH4),Venta de alimentos,2020,mil toneladas,0.0066
Totales de las emisiones,Qatar,Emisiones (N2O),Venta de alimentos,2020,mil toneladas,0.001
Totales de las emisiones,Qatar,Emisiones (CO2),Venta de alimentos,2020,mil toneladas,439.3542
Totales de las emisiones,Qatar,Emisiones (CH4),Consumo de alimentos en los hogares,2020,mil toneladas,0.0371
Totales de las emisiones,Qatar,Emisiones (N2O),Consumo de alimentos en los hogares,2020,mil toneladas,0.0027
Totales de las emisiones,Qatar,Emisiones (CO2),Consumo de alimentos en los hogares,2020,mil toneladas,1251.9515
Totales de las emisiones,Qatar,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.2272
Totales de las emisiones,Qatar,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.1003
Totales de las emisiones,Qatar,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,1287.8778
Totales de las emisiones,Qatar,Emisiones (CH4),Energía,2020,mil toneladas,3380.0
Totales de las emisiones,Qatar,Emisiones (N2O),Energía,2020,mil toneladas,0.405
Totales de las emisiones,Qatar,Emisiones (CO2),Energía,2020,mil toneladas,88800.0
Totales de las emisiones,Qatar,Emisiones (CH4),IPPU,2020,mil toneladas,3.12
Totales de las emisiones,Qatar,Emisiones (N2O),IPPU,2020,mil toneladas,0.479
Totales de las emisiones,Qatar,Emisiones (CO2),IPPU,2020,mil toneladas,18400.0
Totales de las emisiones,Qatar,Emisiones (CH4),Desechos,2020,mil toneladas,129.0
Totales de las emisiones,Qatar,Emisiones (N2O),Desechos,2020,mil toneladas,0.125
Totales de las emisiones,Qatar,Emisiones (CO2),Desechos,2020,mil toneladas,0.0365
Totales de las emisiones,Qatar,Emisiones (N2O),Otro,2020,mil toneladas,1.02
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Residuos agrícolas,2020,mil toneladas,4.4643
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CH4),Quemado de residuos agrícolas,2020,mil toneladas,1.498
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Quemado de residuos agrícolas,2020,mil toneladas,0.0388
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CH4),Fermentación entérica,2020,mil toneladas,936.9481
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CH4),Gestión del estiércol,2020,mil toneladas,137.8268
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Gestión del estiércol,2020,mil toneladas,6.8105
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Estiércol depositado en las pasturas,2020,mil toneladas,16.2865
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Estiércol aplicado a los suelos,2020,mil toneladas,11.0296
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Fertilizantes sintéticos,2020,mil toneladas,20.1343
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CO2),Suelos orgánicos drenados (CO2),2020,mil toneladas,26394.6895
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Suelos orgánicos drenados (N2O),2020,mil toneladas,18.8167
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CH4),On-farm energy use,2020,mil toneladas,0.0394
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),On-farm energy use,2020,mil toneladas,0.0248
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CO2),On-farm energy use,2020,mil toneladas,446.5709
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CO2),Tierras forestales,2020,mil toneladas,-13596.0
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CO2),Conversión neta de bosques,2020,mil toneladas,0.0
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CH4),Incendios de sabana,2020,mil toneladas,0.0323
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Incendios de sabana,2020,mil toneladas,0.0029
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CH4),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CO2),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CH4),Incendios forestales,2020,mil toneladas,0.01
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Incendios forestales,2020,mil toneladas,0.0009
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CH4),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CH4),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,243.3313
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,4.8415
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CO2),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,931.6328
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Fabricación de fertilizantes,2020,mil toneladas,0.8375
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CO2),Fabricación de fertilizantes,2020,mil toneladas,1440.8145
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (CH4),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Reino Unido de Gran Bretaña e Irlanda del Norte,Emisiones (N2O),Fabricación de pesticidas,2020,mil toneladas,0.0
